ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0031032,actomyosin structure organization,19/720,191/21022,0.09947644,2.904435718,4.979107066,3.27E-05,0.006905237,0.006473219,dmd/mef2aa/mef2d/dusp27/neb/mybpc2b/lrrc39/mybpc3/cdc42bpb/flncb/mybphb/gna13a/fhod3a/ttn.1/myot/tesk1b/qkia/nrap/vcla,19
BP,GO:0055001,muscle cell development,24/720,282/21022,0.085106383,2.484869976,4.727506414,4.28E-05,0.008286292,0.00776787,dmd/mef2aa/mef2d/dusp27/pygma/hnrnpl2/neb/mbnl2/nexn/mybpc2b/lrrc39/mybpc3/myo9aa/alpk2/nfixa/flncb/mybphb/fhod3a/ttn.1/myot/qkia/nrap/rbfox1l/vcla,24
BP,GO:1902903,regulation of supramolecular fiber organization,20/720,217/21022,0.092165899,2.690988223,4.715308507,6.10E-05,0.010888717,0.010207478,twf1b/dbn1/evlb/neb/svila/camsap1b/si:ch211-176g13.8/zgc:66447/camsap2a/arfip1/add3a/clip1a/svilc/colgalt1b/clasp2/tesk1b/dbnlb/twf2b/nrap/arpc3,20
BP,GO:0060537,muscle tissue development,24/720,301/21022,0.079734219,2.328017719,4.370239968,0.00011894,0.019718479,0.018484816,dmd/fermt2/pygma/hnrnpl2/neb/nexn/mybpc2b/dpf3/lrrc39/mybpc3/myo9aa/alpk2/nfixa/fhod3a/pleca/lamc1/hspg2/ttn.1/myot/qkia/nrap/mylpfa/fbxo32/rbfox1l,24
BP,GO:0060415,muscle tissue morphogenesis,7/720,35/21022,0.2,5.839444444,5.396073694,0.00015627,0.024180196,0.022667391,fermt2/dpf3/lrrc39/mybpc3/arhgef28a/mylpfa/fbxo32,7
BP,GO:0022604,regulation of cell morphogenesis,12/720,101/21022,0.118811881,3.468976898,4.683925901,0.000174402,0.024281403,0.022762266,fermt2/plxnb2b/dbn1/parvb/camsap1b/palm2akap2/git2a/ppp1r12a/pard3ab/fmnl3/stat3/dbnlb,12
BP,GO:0014706,striated muscle tissue development,23/720,291/21022,0.079037801,2.307684231,4.230218283,0.000186073,0.024281403,0.022762266,dmd/fermt2/pygma/hnrnpl2/neb/nexn/dpf3/lrrc39/mybpc3/myo9aa/alpk2/nfixa/fhod3a/pleca/lamc1/hspg2/ttn.1/myot/qkia/nrap/mylpfa/fbxo32/rbfox1l,23
BP,GO:0048644,muscle organ morphogenesis,7/720,36/21022,0.194444444,5.677237654,5.289314321,0.000188309,0.024281403,0.022762266,fermt2/dpf3/lrrc39/mybpc3/arhgef28a/mylpfa/fbxo32,7
BP,GO:0030032,lamellipodium assembly,6/720,26/21022,0.230769231,6.737820513,5.513011181,0.000202374,0.024721606,0.023174929,twf1b/parvb/ablim2/ablim1b/akirin1/twf2b,6
BP,GO:0046471,phosphatidylglycerol metabolic process,4/720,10/21022,0.4,11.67888889,6.360860839,0.000242974,0.028197118,0.026433,pla2g6/tafazzin/crls1/dnajc19,4
BP,GO:0031641,regulation of myelination,5/720,18/21022,0.277777778,8.110339506,5.683280723,0.00027464,0.030354259,0.028455182,vps16/abcd1/mtor/csf1ra/rnf10,5
BP,GO:0000245,spliceosomal complex assembly,7/720,40/21022,0.175,5.109513889,4.899147663,0.00037348,0.039402102,0.036936958,srpk1a/celf3a/zgc:158803/celf2/u2af2b/gemin2/si:ch211-220i18.4,7
BP,GO:0006892,post-Golgi vesicle-mediated transport,9/720,66/21022,0.136363636,3.981439394,4.568433221,0.000398387,0.04020242,0.037687204,gga1/exoc6/rab14/golga7/exoc1/llgl2/vps54/dop1a/exoc6b,9
BP,GO:0043484,regulation of RNA splicing,13/720,128/21022,0.1015625,2.965342882,4.200065298,0.000455758,0.04407563,0.041318092,hnrnpl2/mbnl2/celf3a/hnrnpl/hnrpkl/celf2/hnrnph3/clk2a/mbnl1/znf638/ybx1/qkia/rbfox1l,13
BP,GO:0006897,endocytosis,26/720,373/21022,0.069705094,2.035195115,3.798836833,0.000524896,0.048731341,0.045682524,reps1/synj1/myo1ca/sh3bp4a/rubcn/kiaa1109/scarb1/cltcb/dennd1a/hip1/picalma/ncf4/rab14/csnk1g1/epn3a/smap1/havcr1/pacsin2/usp20/ncf2/ocrl/csf1ra/zgc:123238/gak/mib1/marco,26
BP,GO:1905475,regulation of protein localization to membrane,6/720,31/21022,0.193548387,5.651075269,4.880239919,0.000559442,0.049940963,0.046816468,camk2g1/c2cd5/camk2d1/camk2b1/camk2g2/gpc5b,6
BP,GO:0051656,establishment of organelle localization,20/720,258/21022,0.07751938,2.26335056,3.845047796,0.000610659,0.052494076,0.049209848,syne2a/synj1/ift88/scrib/ccdc186/exoc6/klhl12/kif1aa/kif13a/rhot1a/picalma/antxr2a/dtnbp1a/llgl2/pard3ab/kif1b/snapin/ocrl/clasp2/exoc6b,20
BP,GO:0002098,tRNA wobble uridine modification,5/720,22/21022,0.227272727,6.635732323,4.980530146,0.00075344,0.060390744,0.056612471,elp3/elp2/elp5/urm1/elp1,5
BP,GO:0048532,anatomical structure arrangement,4/720,13/21022,0.307692308,8.983760684,5.422505717,0.000761974,0.060390744,0.056612471,camk2g1/pi4kb/exosc8/camk2g2,4
BP,GO:0097581,lamellipodium organization,6/720,33/21022,0.181818182,5.308585859,4.664653301,0.000794018,0.060390744,0.056612471,twf1b/parvb/ablim2/ablim1b/akirin1/twf2b,6
BP,GO:0008380,RNA splicing,26/720,384/21022,0.067708333,1.976895255,3.638340416,0.000806598,0.060390744,0.056612471,snrpa1/aqr/srpk1a/hnrnpl2/mbnl2/celf3a/zgc:158803/hnrnpl/hnrnpul1l/hnrpkl/celf2/hnrnph3/rbm6/clk2a/mbnl1/znf638/rbm47/ybx1/u2af2b/rbm5/ilf3b/tsen2/qkia/gemin2/rbfox1l/si:ch211-220i18.4,26
BP,GO:0002097,tRNA wobble base modification,5/720,24/21022,0.208333333,6.08275463,4.691798179,0.001149084,0.083344504,0.078130157,elp3/elp2/elp5/urm1/elp1,5
BP,GO:0051145,smooth muscle cell differentiation,4/720,15/21022,0.266666667,7.785925926,4.95103788,0.001377319,0.091446857,0.085725596,mrtfba/mrtfbb/si:dkeyp-69b9.3/rbpms2b,4
BP,GO:1903076,regulation of protein localization to plasma membrane,4/720,15/21022,0.266666667,7.785925926,4.95103788,0.001377319,0.091446857,0.085725596,camk2g1/camk2d1/camk2b1/camk2g2,4
