ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0005248,voltage-gated sodium channel activity,6/732,20/20660,0.3,8.467213115,6.403199437,4.91E-05,0.005536769,0.005087819,tpcn3/scn8ab/scn8aa/asic4a/cacna1ia/cacna1ha,6
BP,GO:0009100,glycoprotein metabolic process,27/749,331/21022,0.081570997,2.289433242,4.54496668,6.04E-05,0.008255876,0.007626966,tmtc2a/necab2/st3gal1l3/pofut2/st6gal1/b4galt6/tmtc4/large1/b4galt1l/cog4/si:ch211-282j22.3/tmtc1/galnt18b/galnt1/aars2/stt3b/pmm2/pomt1/st6galnac6/rpn2/sulf2b/tmtc2a/st3gal3b/prkcsh/dolpp1/oga/ext2,27
BP,GO:0035268,protein mannosylation,6/749,21/21022,0.285714286,8.01907305,6.185545516,6.88E-05,0.008255876,0.007626966,tmtc2a/tmtc4/large1/tmtc1/pomt1/tmtc2a,6
BP,GO:0035269,protein O-linked mannosylation,6/749,21/21022,0.285714286,8.01907305,6.185545516,6.88E-05,0.008255876,0.007626966,tmtc2a/tmtc4/large1/tmtc1/pomt1/tmtc2a,6
BP,GO:0097502,mannosylation,6/749,21/21022,0.285714286,8.01907305,6.185545516,6.88E-05,0.008255876,0.007626966,tmtc2a/tmtc4/large1/tmtc1/pomt1/tmtc2a,6
BP,GO:0048588,developmental cell growth,15/749,132/21022,0.113636364,3.189404054,4.850117368,7.41E-05,0.008255876,0.007626966,sema5ba/spag6/ulk1b/robo2/myo9aa/zfyve27/spast/robo3/katna1/plxna3/plxnb1b/mycbp2/grnb/slit3/ext2,15
MF,GO:0050839,cell adhesion molecule binding,20/732,213/20660,0.093896714,2.65014495,4.639545401,7.46E-05,0.007219613,0.006634208,nrcama/tjp1b/nexn/ctnnd1/ptprb/dchs1b/pkp4/cdh23/robo3/tenm3/cdh2/cntn3a.2/msnb/itga1/tln2a/nisch/nfasca/nfasca/dscaml1/jupb,20
BP,GO:0006486,protein glycosylation,21/749,229/21022,0.091703057,2.573807289,4.602770294,7.60E-05,0.008255876,0.007626966,tmtc2a/st3gal1l3/pofut2/st6gal1/b4galt6/tmtc4/large1/b4galt1l/tmtc1/galnt18b/galnt1/aars2/stt3b/pmm2/pomt1/st6galnac6/rpn2/tmtc2a/st3gal3b/dolpp1/ext2,21
BP,GO:0043413,macromolecule glycosylation,21/749,229/21022,0.091703057,2.573807289,4.602770294,7.60E-05,0.008255876,0.007626966,tmtc2a/st3gal1l3/pofut2/st6gal1/b4galt6/tmtc4/large1/b4galt1l/tmtc1/galnt18b/galnt1/aars2/stt3b/pmm2/pomt1/st6galnac6/rpn2/tmtc2a/st3gal3b/dolpp1/ext2,21
BP,GO:0016049,cell growth,17/749,164/21022,0.103658537,2.90935882,4.718258478,8.11E-05,0.00840066,0.007760721,sema5ba/spag6/ulk1b/osgn1/robo2/myo9aa/zfyve27/spast/robo3/katna1/plxna3/plxnb1b/igfbp7/mycbp2/grnb/slit3/ext2,17
BP,GO:0000226,microtubule cytoskeleton organization,33/749,454/21022,0.072687225,2.040094575,4.306389528,9.41E-05,0.009100987,0.008407698,dzip1/clasp1a/arhgef10/spire2/map1ab/akap9/clip2/mid1/ift88/map7d2b/spag6/dchs1b/spast/slain1a/camsap2a/ttll5/katna1/odad4/cdk5rap2/ttll1/usp33/ccdc88c/nisch/zgc:162200/racgap1/nckap5l/clasp2/mapre2/si:dkey-121a11.3/cep192/llgl2/clip1a/zgc:55461,33
BP,GO:0017156,calcium-ion regulated exocytosis,9/749,53/21022,0.169811321,4.76605285,5.276477251,9.58E-05,0.009100987,0.008407698,ptbp1a/doc2g/dchs1b/unc13a/cadpsa/doc2a/baiap3/cacna1ia/cacna1ha,9
MF,GO:0008081,phosphoric diester hydrolase activity,13/732,108/20660,0.12037037,3.397338595,4.787320908,0.000115975,0.009814397,0.009018594,gpcpd1/plcg2/pde3a/plcg1/plcb4a/tdp1/gdpd4b/pde11a/zgc:112023/mppe1/plch2a/pde4bb/pde4d,13
CC,GO:0030424,axon,24/762,298/21740,0.080536913,2.297732918,4.299085015,0.000145196,0.030910219,0.026888827,nrcama/nexn/slc6a1a/ank3a/myo9aa/slc6a1b/unc13a/neo1a/zfyve27/robo3/palm1a/tenm3/cntn3a.2/fez2a/scn8ab/scn8aa/slc18a2/snphb/mycbp2/nfasca/kif1ab/kcnab1a/nfasca/dscaml1,24
MF,GO:0098632,cell-cell adhesion mediator activity,7/732,34/20660,0.205882353,5.81083253,5.380597702,0.000158812,0.011946158,0.0109775,nrcama/nexn/robo3/cntn3a.2/nfasca/nfasca/dscaml1,7
BP,GO:0070085,glycosylation,21/749,244/21022,0.086065574,2.415581431,4.275003593,0.000185843,0.016887448,0.015601008,tmtc2a/st3gal1l3/pofut2/st6gal1/b4galt6/tmtc4/large1/b4galt1l/tmtc1/galnt18b/galnt1/aars2/stt3b/pmm2/pomt1/st6galnac6/rpn2/tmtc2a/st3gal3b/dolpp1/ext2,21
BP,GO:0010975,regulation of neuron projection development,17/749,176/21022,0.096590909,2.710993446,4.381288967,0.000192576,0.016887448,0.015601008,hecw2a/gan/rtn4ip1/pak1/ulk1b/robo2/zfyve27/spast/tenm3/hecw1b/plxna3/plxnb1b/rbpms2b/srcin1a/tanc2a/mycbp2/slit3,17
BP,GO:0099003,vesicle-mediated transport in synapse,15/749,145/21022,0.103448276,2.903457484,4.420808687,0.000213822,0.017411246,0.016084904,otofa/si:ch211-200p22.4/doc2g/unc13a/sh3gl3a/picalma/slc17a6b/dtnbp1a/cadpsa/stx3b/dnm3a/slc18a2/itsn1/doc2a/snap91a,15
BP,GO:0099504,synaptic vesicle cycle,15/749,145/21022,0.103448276,2.903457484,4.420808687,0.000213822,0.017411246,0.016084904,otofa/si:ch211-200p22.4/doc2g/unc13a/sh3gl3a/picalma/slc17a6b/dtnbp1a/cadpsa/stx3b/dnm3a/slc18a2/itsn1/doc2a/snap91a,15
CC,GO:1990752,microtubule end,6/762,26/21740,0.230769231,6.583888552,5.429611117,0.000229475,0.030910219,0.026888827,clip2/slain1a/camsap2a/nckap5l/mapre2/clip1a,6
CC,GO:0034704,calcium channel complex,8/762,48/21740,0.166666667,4.755030621,4.963631478,0.000239228,0.030910219,0.026888827,ryr2b/ryr3/cacna2d2b/micu3a/cacnb3a/cacna1da/cacna1ia/cacna1ha,8
MF,GO:0000030,mannosyltransferase activity,6/732,26/20660,0.230769231,6.513240858,5.39113563,0.000243069,0.016455793,0.01512147,tmtc2a/tmtc4/tmtc1/dpy19l1l/pomt1/tmtc2a,6
BP,GO:0070593,dendrite self-avoidance,4/749,10/21022,0.4,11.22670227,6.217424228,0.00028272,0.022227662,0.020534419,nexn/robo3/cntn3a.2/dscaml1,4
