ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0030117,membrane coat,5/311,94/21740,0.053191489,3.718273243,3.18175865,0.011313616,0.19445277,0.172681503,cltcb/aftpha/eps15l1a/ap2a1/ap1b1,5
CC,GO:0048475,coated membrane,5/311,94/21740,0.053191489,3.718273243,3.18175865,0.011313616,0.19445277,0.172681503,cltcb/aftpha/eps15l1a/ap2a1/ap1b1,5
CC,GO:0045334,clathrin-coated endocytic vesicle,2/311,13/21740,0.153846154,10.7543903,4.238097527,0.014338289,0.221081349,0.196328701,cltcb/ap2a1,2
CC,GO:0005579,membrane attack complex,2/311,14/21740,0.142857143,9.986219568,4.051820333,0.016571528,0.221081349,0.196328701,c7b/c8b,2
CC,GO:0031594,neuromuscular junction,2/311,14/21740,0.142857143,9.986219568,4.051820333,0.016571528,0.221081349,0.196328701,si:ch211-176g13.8/dlg1b,2
CC,GO:0030125,clathrin vesicle coat,3/311,38/21740,0.078947368,5.518700288,3.358570576,0.016906015,0.221081349,0.196328701,cltcb/aftpha/ap2a1,3
CC,GO:0030119,AP-type membrane coat adaptor complex,3/311,39/21740,0.076923077,5.377195152,3.296001214,0.018125058,0.221081349,0.196328701,aftpha/ap2a1/ap1b1,3
CC,GO:0090575,RNA polymerase II transcription regulator complex,6/311,147/21740,0.040816327,2.853205591,2.715968947,0.019304273,0.221081349,0.196328701,tcf7l2/stat5a/smad4a/stat2/gtf2h2/nr5a2,6
CC,GO:0022627,cytosolic small ribosomal subunit,3/311,40/21740,0.075,5.242765273,3.235550314,0.019391757,0.221081349,0.196328701,rps12/rps7/rps2,3
CC,GO:0005777,peroxisome,5/311,110/21740,0.045454545,3.177433499,2.758112689,0.021017732,0.221081349,0.196328701,fndc5b/xdh/mffa/nudt12/abcd3a,5
CC,GO:0042579,microbody,5/311,110/21740,0.045454545,3.177433499,2.758112689,0.021017732,0.221081349,0.196328701,fndc5b/xdh/mffa/nudt12/abcd3a,5
CC,GO:0032806,carboxy-terminal domain protein kinase complex,2/311,16/21740,0.125,8.737942122,3.730049495,0.021446384,0.221081349,0.196328701,cdk12/gtf2h2,2
CC,GO:0045178,basal part of cell,6/311,151/21740,0.039735099,2.777623986,2.640651783,0.021706169,0.221081349,0.196328701,met/caska/clcn2b/slc16a3a/dlg1b/clasp2,6
CC,GO:0098800,inner mitochondrial membrane protein complex,3/311,44/21740,0.068181818,4.766150248,3.012542396,0.024936315,0.244910236,0.217489664,pam16/micu1/immt,3
CC,GO:0046930,pore complex,2/311,19/21740,0.105263158,7.35826705,3.340216989,0.029715542,0.264571529,0.234949645,c7b/c8b,2
CC,GO:0005759,mitochondrial matrix,7/311,207/21740,0.033816425,2.363887724,2.37525667,0.02984632,0.264571529,0.234949645,mrpl2/acadm/guf1/mrpl3/tbrg4/nipsnap1/pdk2a,7
CC,GO:0030665,clathrin-coated vesicle membrane,3/311,48/21740,0.0625,4.368971061,2.814926922,0.031244086,0.264571529,0.234949645,cltcb/aftpha/ap2a1,3
CC,GO:0030867,rough endoplasmic reticulum membrane,2/311,20/21740,0.1,6.990353698,3.228766039,0.032710662,0.264571529,0.234949645,pi4kb/sec61b,2
CC,GO:0032045,guanyl-nucleotide exchange factor complex,2/311,20/21740,0.1,6.990353698,3.228766039,0.032710662,0.264571529,0.234949645,lamtor2/lamtor3,2
CC,GO:0044232,organelle membrane contact site,2/311,20/21740,0.1,6.990353698,3.228766039,0.032710662,0.264571529,0.234949645,pik3r4/mospd2,2
CC,GO:0012510,trans-Golgi network transport vesicle membrane,2/311,22/21740,0.090909091,6.354866998,3.027255925,0.03903544,0.292239465,0.259519831,cltcb/aftpha,2
CC,GO:0030130,clathrin coat of trans-Golgi network vesicle,2/311,22/21740,0.090909091,6.354866998,3.027255925,0.03903544,0.292239465,0.259519831,cltcb/aftpha,2
CC,GO:0005905,clathrin-coated pit,3/311,53/21740,0.056603774,3.95680398,2.596329169,0.04018939,0.292239465,0.259519831,cltcb/eps15l1a/ap2a1,3
CC,GO:0044391,ribosomal subunit,6/311,175/21740,0.034285714,2.396692696,2.234828384,0.040382181,0.292239465,0.259519831,mrpl2/mrpl3/rps12/rps7/rpl13a/rps2,6
CC,GO:0005840,ribosome,7/311,225/21740,0.031111111,2.174776706,2.133904276,0.043649567,0.307785407,0.273325222,mrpl2/mrpl3/mrps25/rps12/rps7/rpl13a/rps2,7
