ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0035459,vesicle cargo loading,3/1425,12/21022,0.25,3.688070175,2.511640753,0.043100864,0.455468349,0.431479323,sec24c/sec31a/mia3,3
BP,GO:0035999,tetrahydrofolate interconversion,3/1425,12/21022,0.25,3.688070175,2.511640753,0.043100864,0.455468349,0.431479323,mthfr/mthfd1l/mthfd2,3
BP,GO:0038203,TORC2 signaling,3/1425,12/21022,0.25,3.688070175,2.511640753,0.043100864,0.455468349,0.431479323,deptor/otud5b/rictorb,3
BP,GO:0043124,negative regulation of canonical NF-kappaB signal transduction,3/1425,12/21022,0.25,3.688070175,2.511640753,0.043100864,0.455468349,0.431479323,mapkbp1/tnip1/chuk,3
BP,GO:0002027,regulation of heart rate,5/1425,29/21022,0.172413793,2.543496673,2.242883756,0.043300999,0.455468349,0.431479323,kcnh2a/sorbs2b/kcnh7/trpm7/tmem161b,5
BP,GO:0006541,glutamine metabolic process,5/1425,29/21022,0.172413793,2.543496673,2.242883756,0.043300999,0.455468349,0.431479323,pfas/ctps1a/zgc:171566/ctps1b/glsa,5
BP,GO:0007215,glutamate receptor signaling pathway,5/1425,29/21022,0.172413793,2.543496673,2.242883756,0.043300999,0.455468349,0.431479323,grm5a/grin3ba/grin1b/grm8b/cacng2a,5
BP,GO:0019933,cAMP-mediated signaling,5/1425,29/21022,0.172413793,2.543496673,2.242883756,0.043300999,0.455468349,0.431479323,cap2/mgrn1b/pde11a/pde4bb/pde1a,5
BP,GO:0043266,regulation of potassium ion transport,5/1425,29/21022,0.172413793,2.543496673,2.242883756,0.043300999,0.455468349,0.431479323,wnk1a/dpp6a/wnk2/drd2a/kcnip2,5
CC,GO:0098791,Golgi apparatus subcompartment,22/1440,226/21740,0.097345133,1.469641101,1.890221695,0.045358106,0.280116952,0.246469367,st3gal1l3/scamp3/st6gal1/b4galnt4a/ccdc186/cnstb/aftpha/hace1/b4galt1l/golga2/mgat4b/golga7/arfip1/slc30a5/dop1a/galnt1/wdr11/b4galt5/clasp2/st6gal2a/nsfa/dennd5a,22
BP,GO:0031110,regulation of microtubule polymerization or depolymerization,7/1425,49/21022,0.142857143,2.107468672,2.092852076,0.045930143,0.481327408,0.455976414,slain1a/clasp1a/apc/camsap2a/clip1a/clasp2/camsap1b,7
MF,GO:0052745,inositol phosphate phosphatase activity,5/1377,30/20660,0.166666667,2.50060518,2.197919449,0.046269907,0.313391138,0.281180243,impa1/minpp1b/zfand1/inpp5l/inpp5e,5
BP,GO:0090497,mesenchymal cell migration,15/1425,138/21022,0.108695652,1.603508772,1.918030946,0.047291488,0.492975428,0.467010945,sema4ga/hif1ab/pdgfra/nrp1a/pak1/sh3pxd2aa/radil/pax6b/rcc2/hdac4/nrg1/disc1/pard3ab/sema4c/wdr11,15
BP,GO:0060485,mesenchyme development,29/1425,309/21022,0.093851133,1.384518254,1.836174789,0.047473077,0.492975428,0.467010945,sema4ga/ptpn21/tle3a/hif1ab/pdgfra/tgfbr3/nrp1a/pak1/sh3pxd2aa/olfm2a/radil/klhl12/pax6b/apc/rcc2/hdac4/nrg1/smo/mmd/tal1/disc1/pard3ab/sema4c/wdr11/hspg2/cemip2/smarca4a/stat3/fgfr2,29
CC,GO:0005813,centrosome,25/1440,265/21740,0.094339623,1.424266247,1.850750357,0.047516977,0.289536779,0.254757687,dzip1/clasp1a/lrrc45/map2k1/ddx11/akap9/npm1a/bbs5/yes1/kif2c/ccdc88aa/apc/ofd1/kiz/katna1/kif2a/mzt2b/usp20/cep43/cep290/odf2a/clasp2/hook1/mib1/rps7,25
BP,GO:1990138,neuron projection extension,13/1425,115/21022,0.113043478,1.667649123,1.935934526,0.047692651,0.492975428,0.467010945,dbn1/robo3/cdkl5/nrp1a/myo10l1/mapk8ip3/myo9aa/katna1/nrxn2a/dscama/kif1b/grnb/dbnlb,13
BP,GO:0051050,positive regulation of transport,12/1425,104/21022,0.115384615,1.702186235,1.935745346,0.048849097,0.492975428,0.467010945,ptbp1a/wnk1a/c2cd2l/c2cd5/syt7a/cnstb/wnk2/cadpsb/cadpsa/msnb/cacna1ha/cacna1ia,12
BP,GO:0048570,notochord morphogenesis,5/1425,30/21022,0.166666667,2.45871345,2.155971561,0.049169997,0.492975428,0.467010945,crim1/ttll11/col27a1b/lamc1/stat3,5
BP,GO:0098703,calcium ion import across plasma membrane,5/1425,30/21022,0.166666667,2.45871345,2.155971561,0.049169997,0.492975428,0.467010945,cacna1aa/cacna1da/slc8a1b/cacna1ab/cacna1eb,5
BP,GO:1902656,calcium ion import into cytosol,5/1425,30/21022,0.166666667,2.45871345,2.155971561,0.049169997,0.492975428,0.467010945,cacna1aa/cacna1da/slc8a1b/cacna1ab/cacna1eb,5
BP,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,4/1425,21/21022,0.19047619,2.809958229,2.237677701,0.049865518,0.492975428,0.467010945,hip1/becn1/baxa/hdr,4
BP,GO:0048168,regulation of neuronal synaptic plasticity,4/1425,21/21022,0.19047619,2.809958229,2.237677701,0.049865518,0.492975428,0.467010945,camk2g1/camk2b1/camk2g2/camk2d2,4
BP,GO:0050921,positive regulation of chemotaxis,4/1425,21/21022,0.19047619,2.809958229,2.237677701,0.049865518,0.492975428,0.467010945,vegfaa/oxsr1b/akirin1/dscama,4
BP,GO:0051592,response to calcium ion,4/1425,21/21022,0.19047619,2.809958229,2.237677701,0.049865518,0.492975428,0.467010945,cpne4b/slc25a24/cpne1/cpne2,4
BP,GO:1901379,regulation of potassium ion transmembrane transport,4/1425,21/21022,0.19047619,2.809958229,2.237677701,0.049865518,0.492975428,0.467010945,wnk1a/dpp6a/wnk2/kcnip2,4
BP,GO:2001056,positive regulation of cysteine-type endopeptidase activity,4/1425,21/21022,0.19047619,2.809958229,2.237677701,0.049865518,0.492975428,0.467010945,hip1/becn1/baxa/hdr,4
