ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0005759,mitochondrial matrix,26/1428,169/19331,0.153846154,2.082633053,3.992283202,0.000283979,0.008111152,0.007304988,mrpl43/mrpl44/mrpl58/mrpl22/pyroxd2/acadm/mrpl47/hspe1/mrps35/adprs/hadhab/mrps7/mrpl10/mrpl41/mrps9/mrpl52/mrpl34/grpel1/mrpl17/mrps22/mrps24/mrpl20/acadl/mrps6/got2a/mrps26,26
BP,GO:0008380,RNA splicing,41/1371,320/18773,0.128125,1.754405999,3.820507439,0.000311995,0.060504739,0.057191258,wdr83/pqbp1/wbp4/lsm7/prmt7/snrpa/u2af1/ncbp2/rtraf/larp7/snrpe/rbm4.1/ptbp1a/snrpa1/sf3b2/hnrnpa3/srsf1b/snrpb/prpf31/hnrnph1/magoh/isy1/sf3a3/cwf19l1/cdk12/tsen34/snrpd3l/rsrc1/bud31/slu7/snrpc/prkrip1/arglu1a/snrnp35/sart1/gemin5/syf2/tfip11/rbm47/yju2/clns1a,41
MF,GO:0030515,snoRNA binding,7/1349,20/18430,0.35,4.781690141,4.7552599,0.000367451,0.039935022,0.038737769,tsr1/nop10/zgc:103759/tbl3/si:ch211-154o6.3/nhp2/utp6,7
MF,GO:0017069,snRNA binding,8/1349,26/18430,0.307692308,4.20368364,4.593887957,0.000382253,0.039935022,0.038737769,snrpa/ncbp2/larp7/snrpa1/prpf31/snrpc/snrnp35/toe1,8
MF,GO:0004300,enoyl-CoA hydratase activity,5/1349,10/18430,0.5,6.830985915,5.18319315,0.000384752,0.039935022,0.038737769,hacd1/echs1/hsd17b4/hadhab/hacd3,5
MF,GO:0004879,nuclear receptor activity,15/1349,77/18430,0.194805195,2.661423084,4.105558872,0.000404405,0.039935022,0.038737769,rorcb/thrab/vdrb/rxraa/rargb/pgr/nr3c2/nr2f5/nr1d2a/abhd2a/rorca/nr2f6b/nr1h3/nr1d4b/nr4a3,15
MF,GO:0098531,ligand-activated transcription factor activity,15/1349,77/18430,0.194805195,2.661423084,4.105558872,0.000404405,0.039935022,0.038737769,rorcb/thrab/vdrb/rxraa/rargb/pgr/nr3c2/nr2f5/nr1d2a/abhd2a/rorca/nr2f6b/nr1h3/nr1d4b/nr4a3,15
BP,GO:0032922,circadian regulation of gene expression,9/1371,33/18773,0.272727273,3.734434056,4.412798014,0.000445638,0.076862952,0.072653631,bhlhe40/per2/nfil3-5/ciarta/cry1b/cry2/nfil3-6/cry1a/nr1d2a,9
BP,GO:0015849,organic acid transport,26/1371,176/18773,0.147727273,2.022818447,3.826554107,0.000452968,0.076862952,0.072653631,slc25a15a/slc10a4/abcc4/slco1d1/slc25a32b/crabp1a/fabp3/slc6a6a/slc16a4/slc16a12a/fabp7a/rbp1.1/mfsd2ab/slc38a7/slc16a9a/fabp4a/slc25a18/abcb11b/slco2b1/lrrc8db/pla2g1b/slc7a1a/slc6a7/slc16a3a/slc16a1a/slc27a6,26
BP,GO:0006638,neutral lipid metabolic process,12/1371,55/18773,0.218181818,2.987547245,4.143272544,0.000506586,0.080904805,0.076474136,lipg/cetp/lpin1a/sbds/lpin2/abhd12/pnpla3/apoc1/abhd2a/si:dkey-172j4.3/apobb.1/abhd6a,12
