ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0046942,carboxylic acid transport,47/3857,174/18773,0.270114943,1.314718127,2.120828202,0.023956981,0.188526144,0.162707515,slc1a5/slc7a10a/fabp1b.1/abcc4/slc25a12/slc6a15/fabp4a/slc38a2/slc1a6/slc27a6/slc27a4/cpt1b/sfxn3/slc16a12a/slc38a3b/slc38a3a/pla2g1b/fabp7a/slc19a1/slc38a5b/rbp2b/slc25a1a/slc16a1a/slc25a55a/mpc1/slc16a1b/ctns/fabp6/slc5a6a/pla2g12a/slco1d1/rbp5/slc25a1b/slc7a6/slc38a7/mfsd2ab/slc25a29/slc1a3b/crabp2a/acsl5/slc1a8b/lrrc8aa/slc16a6b/slc7a1a/slc6a7/slc5a8/fabp2,47
BP,GO:0007034,vacuolar transport,30/3857,103/18773,0.291262136,1.417646896,2.161272941,0.024003009,0.188526144,0.162707515,hspa8/vcp/ap1g2/tsg101a/scarb2a/sorl1/ap3s2/zgc:123278/pikfyve/hook1/ndfip1/vps37a/vps37d/ap4m1/sybl1/atp6v0d1/rab7a/chmp1a/vipas39/gnptab/chmp5b/vps51/arl8ba/si:dkey-13a21.4/ap3d1/vta1/becn1/aktip/trak1a/m6pr,30
BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,30/3857,103/18773,0.291262136,1.417646896,2.161272941,0.024003009,0.188526144,0.162707515,prkag2b/atpsckmt/eno1a/ak4/aldob/ak3/gpib/atp6v1ab/hk1/opa1/eno1b/pfkma/atp5mc3b/atp5f1e/tigara/nme2b.1/pkma/nme4/dlst/insra/antkmt/adpgk2/pklr/eno2/atp5pb/nme7/gapdhs/atp5pf/atp5l/prkag3b,30
BP,GO:0045321,leukocyte activation,54/3857,204/18773,0.264705882,1.288390855,2.105989569,0.024180044,0.189440645,0.163496776,p2ry12/cd4-1/tnfsf13b/ptpn22/grna/cxcr3.2/spi1b/rpl22/rac2/bcl6aa/arpc1b/kmt5b/kars1/inpp5d/tnpo3/fam49ba/irf7/syk/rpl10a/il1b/prkcbb/cd79b/sh3rf1/b2ml/stat5a/prf1.1/cd79a/prdx2/mhc2d8.46a/opa1/dicp1.3-4/dicp3.1/upf1/dicp3.3/slc39a7/lgals9l3/pak1/sart3/mettl3/snapc3/kat2a/runx1/cd74a/si:ch211-243a20.4/dock8/lsm8/hhla2b.1/jak3/skap2/prkdc/igf2b/rnf8/zgc:153911/itk,54
BP,GO:0009267,cellular response to starvation,20/3857,63/18773,0.317460317,1.545160109,2.203998808,0.024325572,0.189630268,0.16366043,dap1b/prkag2b/wdr59/wdr45b/map1lc3c/cpeb4a/sesn1/pak2b/rptor/rragd/sesn4/pak1/gabarapl2/atf4a/nprl2/rnf152/rraga/kptn/becn1/prkag3b,20
BP,GO:0090090,negative regulation of canonical Wnt signaling pathway,20/3857,63/18773,0.317460317,1.545160109,2.203998808,0.024325572,0.189630268,0.16366043,amer1/tle3a/dab2/stk3/nkd1/dact3a/gsk3aa/foxo3b/tcf7l1a/axin1/nkd2b/nkd2a/tmem170b/tmem88b/gsk3ab/otud5b/ptk7a/tle3b/apc/sox17,20
CC,GO:0042641,actomyosin,14/3978,40/19331,0.35,1.700816993,2.258441995,0.024390684,0.132993413,0.106210956,pdlim3b/coro1cb/pdlim5a/ablim1b/ldb3b/lpp/pdlim4/evlb/gas2l1/pdlim7/pdlim1/xirp2a/pdlim5b/xirp1,14
BP,GO:0043244,regulation of protein-containing complex disassembly,22/3857,71/18773,0.309859155,1.508163317,2.18143544,0.024832323,0.19273916,0.166343559,lmod3/rubcn/scinlb/lmod2b/svila/twf2b/scinla/add3a/ogfod1/capza1a/si:ch211-266i6.3/plekhh2/pcf11/scin/tmem39a/add2/eif5a/flii/capgb/map1aa/scaf4a/apc,22
BP,GO:0050657,nucleic acid transport,24/3857,79/18773,0.303797468,1.478659547,2.167919027,0.024971004,0.19273916,0.166343559,alyref/nup93/igf2bp2a/zc3h11a/nutf2/ddx19b/igf2bp3/ybx1/sarnp/snupn/ncbp3/nup153/nxt2/nup62l/nup88/fxr2/eny2/rbm8a/ddx39b/ddx39ab/sec13/eif4eb/tomm20b/magoh,24
BP,GO:0050658,RNA transport,24/3857,79/18773,0.303797468,1.478659547,2.167919027,0.024971004,0.19273916,0.166343559,alyref/nup93/igf2bp2a/zc3h11a/nutf2/ddx19b/igf2bp3/ybx1/sarnp/snupn/ncbp3/nup153/nxt2/nup62l/nup88/fxr2/eny2/rbm8a/ddx39b/ddx39ab/sec13/eif4eb/tomm20b/magoh,24
BP,GO:0051236,establishment of RNA localization,24/3857,79/18773,0.303797468,1.478659547,2.167919027,0.024971004,0.19273916,0.166343559,alyref/nup93/igf2bp2a/zc3h11a/nutf2/ddx19b/igf2bp3/ybx1/sarnp/snupn/ncbp3/nup153/nxt2/nup62l/nup88/fxr2/eny2/rbm8a/ddx39b/ddx39ab/sec13/eif4eb/tomm20b/magoh,24
CC,GO:0001726,ruffle,21/3978,67/19331,0.313432836,1.523119696,2.18331767,0.025047892,0.135154252,0.107936641,lcp1/inpp5ka/itgb1a/ezrb/sh3yl1/panx1a/aif1l/sh3bgrl3/tln2a/plekho1b/eps8l1b/dbnlb/appl1/eps8l1a/baiap2a/arhgef2b/jcada/eps8l2/podxl/plcg1/tln1,21
BP,GO:0043603,amide metabolic process,65/3857,252/18773,0.257936508,1.255442588,2.07594224,0.025116104,0.193381626,0.16689804,smpdl3b/acsl1a/fitm2/ece1/hmgcs1/pm20d1.2/elovl6/gstk1/aanat1/gpx1a/kdsr/asah1b/allc/gm2a/pdk2a/acss2/sptlc2a/neu1/npl/acot20/acot22/hmgcra/acot9.1/arg1/mvda/gsto1/tdo2a/tigara/elovl5/pcsk5a/rarres3l/gsta.1/furina/dlst/cps1/aass/smpd5/aclya/acot19/ugcg/otc/pdhx/gstt1b/samd8/nags/smpd4/cers3a/acer1/cers5/si:dkey-97m3.1/acsl5/gclm/napepld/zgc:158263/st3gal2/sptlc2b/acacb/pdha1a/pla2g6/ormdl1/gal3st1a/gss/nanp/sgms1b/degs2,65
MF,GO:0106310,protein serine kinase activity,16/3772,48/18430,0.333333333,1.628667374,2.212302592,0.025606442,0.204851537,0.179137755,pim3/map2k6/tlk2/prkcbb/stk3/cdk9/camk2d2/alpk2/cdk15/mapk9/cdk8/plk4/trioa/melk/pim2/mastl,16
CC,GO:0016528,sarcoplasm,15/3978,44/19331,0.340909091,1.656639929,2.219591112,0.025761471,0.137571568,0.109867153,ryr1a/klhl41a/trdn/casq2/rtn2b/atp2a1/casq1a/jph1b/hax1/si:dkey-28b4.8/reep5/rtn2a/si:ch211-266g18.10/fkbp1aa/calua,15
BP,GO:0010975,regulation of neuron projection development,39/3857,141/18773,0.276595745,1.346261839,2.098641977,0.026004286,0.199728247,0.172375492,tncb/ulk2/col15a1b/casp3a/kctd12.1/ephb3a/arhgap35a/fignl2/kctd12.2/tfg/twf2b/clcf1/camk2g2/snap29/il6st/m17/gsk3aa/ndel1b/slit2/pak2b/znf365/pak1/plxna3/atoh7/ntrk1/dbnlb/pik3cd/plxnb3/reep1/nedd4l/plxna2/efhc2/sfpq/gsk3ab/tiam1b/sez6b/ntrk3a/pik3ca/cntfr,39
BP,GO:0030042,actin filament depolymerization,16/3857,48/18773,0.333333333,1.622418114,2.195562648,0.026483095,0.202907243,0.175119124,lmod3/scinlb/cfl1l/lmod2b/svila/twf2b/scinla/add3a/capza1a/plekhh2/scin/mical2b/add2/mical1/flii/capgb,16
